user_pair_id,days_since_last_snap,streak_length,avg_response_time_hrs,pct_snaps_opened,shared_stories_viewed,snap_map_checks,friend_suggestion_rank,days_since_friend_added,notification_received_7d,treatment,time_to_cold,went_cold,reactivated
0de051a6,1,2,11.09,0.687,5,3,119,303,6,0,21,0,0
9f64eeed,6,1,3.23,0.717,4,2,128,59,2,0,21,0,0
71299889,3,4,0.34,0.699,2,2,196,22,4,0,21,0,0
445dcc38,1,21,6.64,0.704,4,0,195,214,3,0,21,0,0
49bc473f,4,2,3.59,0.778,4,2,144,178,3,0,21,0,0
7c16128d,2,1,8.97,0.58,3,0,189,377,5,0,21,0,0
a14923c2,3,1,4.36,0.738,5,1,51,239,1,1,8,1,0
b5b453ca,3,0,7.08,0.684,2,0,64,292,4,0,21,0,0
03802b70,0,0,3.37,0.896,4,3,90,59,8,0,21,0,0
3985fb62,8,17,4.54,0.718,3,1,97,35,3,1,5,1,0
1d0bc9bd,0,1,1.2,0.676,2,1,49,249,4,0,21,0,0
a5d04d53,0,13,4.9,0.539,6,2,20,295,3,0,21,0,0
eec259dc,0,56,2.71,0.18,6,2,161,838,5,0,21,0,0
b495db4e,1,9,5.69,0.755,3,6,14,95,5,0,21,0,0
7b85179a,1,0,0.9,0.789,3,1,154,83,2,0,21,0,0
74eff545,3,12,15.47,0.703,3,2,199,269,4,0,21,0,0
30cbd755,4,19,4.36,0.715,7,0,149,75,3,0,21,0,0
bf0d073d,4,6,7.94,0.692,2,1,79,480,3,0,21,0,0
11df12d7,3,5,3.34,0.774,4,2,152,351,1,0,21,0,0
dabac50d,2,2,6.45,0.382,5,1,89,100,5,0,21,0,0
c9a7d91f,0,9,0.28,0.557,2,3,122,250,2,0,21,0,0
00a81de9,3,3,2.95,0.692,6,5,101,252,6,0,21,0,0
d664d264,1,6,1.39,0.762,4,0,163,19,2,0,21,0,0
a8f1e091,2,17,2.23,0.734,3,0,49,419,7,0,21,0,0
7250ee18,9,5,10.09,0.492,1,5,19,126,3,0,21,0,0
551ac8ea,3,19,0.57,0.719,4,1,17,315,2,0,21,0,0
6090d697,4,0,7.49,0.616,5,3,152,69,3,0,21,0,0
de9e3757,0,23,5.51,0.928,0,5,137,406,5,0,21,0,0
3d225c30,9,8,13.58,0.295,3,1,180,88,1,0,21,0,0
db23aa8c,1,1,0.34,0.348,2,3,10,1,2,0,21,0,0
517400f8,6,1,6.35,0.655,5,2,5,424,3,0,21,0,0
e9d68f23,5,4,4.38,0.327,4,2,14,17,6,0,21,0,0
fd08b32c,0,5,3.13,0.764,6,4,162,69,0,0,21,0,0
a6eab79e,1,12,16.26,0.523,0,0,122,539,4,0,21,0,0
f6febc0e,5,7,0.33,0.745,3,2,87,541,2,0,21,0,0
f72169bb,0,0,3.81,0.888,1,0,147,153,2,0,21,0,0
19b17e80,1,6,10.22,0.775,4,0,49,179,3,0,21,0,0
1986b4b2,1,4,0.56,0.419,8,2,61,107,2,0,21,0,0
03edd1f8,5,4,6.38,0.293,2,3,99,62,1,0,21,0,0
def57689,2,7,4.75,0.598,5,3,131,71,3,0,21,0,0
1327f1bc,2,4,0.32,0.382,3,3,51,200,3,0,21,0,0
43d88870,6,4,11.1,0.752,7,3,118,251,5,0,21,0,0
65c17795,3,9,1.24,0.847,4,4,49,282,4,0,21,0,0
541cdfcd,9,12,18.85,0.525,2,1,70,280,5,0,21,0,0
889b78d5,8,3,6.24,0.58,1,2,112,17,4,0,21,0,0
a075e927,20,21,4.62,0.888,4,0,138,122,2,0,21,0,0
7cea2045,10,5,10.11,0.34,4,1,76,10,3,1,1,1,0
9e11d2cd,6,0,8.88,0.638,4,5,10,143,4,0,21,0,0
af34cf65,2,7,0.38,0.508,3,3,187,104,1,0,21,0,0
3a3c8a71,1,8,0.51,0.922,3,1,199,393,3,0,21,0,0
fa745761,1,3,2.84,0.666,6,1,14,77,2,0,21,0,0
b4323070,5,16,1.02,0.551,7,1,159,22,2,0,21,0,0
2a96e1e2,15,3,20.61,0.483,2,5,166,27,3,1,20,1,0
0769165f,8,17,1.12,0.665,4,5,197,258,2,0,21,0,0
0e5dd462,0,40,3.67,0.459,1,3,145,173,1,0,21,0,0
6e417d47,11,0,6.31,0.559,8,3,188,19,0,0,21,0,0
697c3923,0,0,48.84,0.356,8,2,23,15,2,0,1,1,0
2e183554,2,4,11.75,0.656,5,0,147,217,2,0,21,0,0
9c07a751,3,0,1.6,0.685,6,3,5,13,4,0,21,0,0
aee1e86b,6,1,5.91,0.653,8,4,49,310,3,0,21,0,0
9549c931,4,62,7.16,0.884,2,4,136,220,3,0,21,0,0
a34db7c5,0,14,6.58,0.564,3,1,111,15,1,0,21,0,0
aab612c9,3,5,1.13,0.706,5,1,72,15,0,0,21,0,0
771ad655,2,30,31.03,0.496,3,3,25,776,7,0,21,0,0
8beddb12,2,1,0.86,0.612,1,2,33,84,2,0,21,0,0
f1faf665,23,7,7.02,0.814,2,3,117,83,6,0,21,0,0
4c955f6a,0,2,1.26,0.624,5,1,141,301,2,0,21,0,0
b0b862ef,1,8,5.1,0.905,3,1,77,529,3,0,21,0,0
4d57d880,3,9,2.68,0.634,8,3,111,768,2,0,21,0,0
da743152,3,13,0.79,0.829,2,3,24,251,3,0,21,0,0
61a11729,7,0,0.22,0.814,2,3,5,84,4,0,21,0,0
4bbe4aff,3,0,8.8,0.866,5,2,38,15,4,0,21,0,0
059dd55d,0,13,1.79,0.62,6,1,99,270,0,0,21,0,0
6553867d,4,11,3.87,0.71,6,3,52,147,4,0,21,0,0
dd750e98,3,3,24.05,0.765,3,0,137,99,2,0,21,0,0
f93e08d5,2,2,6.59,0.839,4,2,145,426,1,0,21,0,0
bec39a37,1,11,0.14,0.742,4,2,159,21,2,0,21,0,0
e726be23,5,0,0.86,0.573,2,0,164,122,5,0,21,0,0
3ae909fe,1,2,0.44,0.919,3,0,6,2,1,0,21,0,0
3810ae66,0,1,1.33,0.582,3,4,169,113,1,0,21,0,0
402913ec,3,3,2.46,0.472,1,0,75,10,4,0,21,0,0
c478f6f1,5,5,55.17,0.61,2,3,159,22,3,0,21,0,0
2303f6c6,2,8,10.05,0.503,3,2,168,22,2,0,21,0,0
a0a11839,3,6,4.91,0.539,4,1,31,188,3,0,21,0,0
c9e26074,15,0,5.41,0.511,4,4,199,246,3,0,21,0,0
5d678bb1,11,18,5.6,0.631,2,2,198,157,2,0,21,0,0
e8dd5e5a,2,11,0.48,0.712,2,2,44,589,3,0,21,0,0
6a5e6920,0,16,0.7,0.872,2,4,36,84,5,0,21,0,0
c958e75e,11,11,5.48,0.603,5,1,7,60,0,0,21,0,0
5da8d6d2,9,10,3.34,0.734,2,3,63,365,7,0,21,0,0
45c45a3e,3,51,4.63,0.828,1,1,5,45,6,0,21,0,0
e9ff1cae,13,11,19.41,0.759,2,4,63,594,2,0,21,0,0
f7a67b94,3,2,1.55,0.777,2,1,142,2,4,0,2,1,0
ded255d0,10,21,2.21,0.87,1,3,7,630,7,0,21,0,0
77e490c7,6,2,4.36,0.871,1,1,17,7,5,0,21,0,0
c1101266,0,14,0.51,0.405,3,1,123,399,3,0,21,0,0
ad238d36,6,17,0.66,0.674,6,3,142,135,2,0,21,0,0
65bcc272,6,19,14.87,0.665,1,0,172,892,2,0,21,0,0
8eac0a33,5,2,2.4,0.712,5,2,71,13,3,0,21,0,0
6502d6a2,2,11,1.94,0.854,3,3,66,145,3,0,21,0,0
1fa382e8,0,0,4.33,0.777,7,4,59,627,1,0,21,0,0
bfbf397b,0,1,0.53,0.578,2,1,191,133,1,0,21,0,0
618ae305,1,1,2.37,0.661,3,4,150,178,1,0,21,0,0
5f18e583,9,7,1.76,0.778,8,2,107,214,0,0,21,0,0
78b2b549,6,20,4.97,0.956,5,1,193,109,1,0,21,0,0
f1738856,2,12,0.33,0.549,3,2,109,177,2,0,21,0,0
9c2e58de,0,40,1.38,0.869,3,2,144,158,4,0,21,0,0
a2a9d4d8,1,0,2.0,0.696,4,2,76,416,5,0,21,0,0
b379cb1e,5,4,1.95,0.687,4,1,67,8,2,0,21,0,0
1dde7969,6,2,10.56,0.679,3,0,120,59,4,0,21,0,0
0986bbeb,3,0,1.4,0.68,5,2,154,540,6,0,21,0,0
1dba1267,4,28,72.0,0.524,4,3,10,397,3,0,21,0,0
899ca782,2,1,7.55,0.59,2,0,113,109,4,1,20,1,0
5efa9c5b,21,2,1.94,0.749,2,1,191,174,0,0,21,0,0
b24cc64f,0,3,6.46,0.668,2,0,34,58,1,0,21,0,0
965befdf,0,9,7.38,0.773,1,2,46,37,1,0,21,0,0
e2aa7a5d,3,9,2.36,0.706,5,4,12,112,3,0,21,0,0
d56ce8ea,1,2,11.79,0.737,2,0,159,78,6,0,21,0,0
f065c817,4,2,1.14,0.567,3,2,149,157,1,0,21,0,0
b0b63bcf,0,0,6.33,0.849,8,2,153,14,4,0,21,0,0
71d79665,7,3,2.96,0.777,8,2,16,659,5,0,20,1,0
5cd8fe1a,0,43,4.57,0.467,4,4,36,771,1,0,21,0,0
5e09a9ee,6,32,4.27,0.756,3,1,1,215,2,0,21,0,0
a5135ea0,0,37,3.39,0.599,3,3,153,138,1,0,21,0,0
46a02a9b,7,14,29.2,0.596,2,1,143,66,2,0,21,0,0
f2f25eef,11,32,1.74,0.728,6,3,102,302,1,0,21,0,0
1777e8cb,3,21,1.39,0.65,2,0,20,207,3,0,21,0,0
a3b5cece,11,18,3.01,0.898,4,1,7,31,6,0,4,1,0
0cf2b69b,3,31,13.92,0.503,3,1,159,435,6,0,21,0,0
fd235def,0,9,3.46,0.386,1,0,89,311,2,0,21,0,0
34885a46,1,7,3.07,0.688,6,1,185,538,3,0,21,0,0
8de08fc2,1,11,1.8,0.701,6,3,138,232,2,0,21,0,0
d0243d72,0,11,1.94,0.609,2,2,27,171,0,0,21,0,0
c63d04ee,2,8,10.77,0.666,5,0,11,97,4,0,13,1,1
989240ac,5,21,3.1,0.801,6,0,2,485,3,0,21,0,0
fbe94499,4,19,4.39,0.912,3,0,180,361,2,0,21,0,0
8a4b8f7c,2,0,1.54,0.939,5,3,36,8,7,0,21,0,0
1c24220e,1,0,7.8,0.89,4,2,77,4,0,0,21,0,0
21bddb41,7,19,12.75,0.719,7,1,187,85,4,0,21,0,0
c9d6a63b,8,13,1.2,0.785,3,0,131,299,2,0,21,0,0
040a3aae,3,8,1.23,0.821,4,0,63,785,2,0,21,0,0
20733f6d,4,10,1.31,0.686,6,1,1,29,1,0,21,0,0
1d181ee9,2,3,10.37,0.653,4,2,117,162,3,0,21,0,0
72c22a16,5,4,1.15,0.888,4,2,190,86,4,0,21,0,0
97fa7f04,1,6,2.27,0.661,7,2,169,630,6,0,21,0,0
38b77c07,0,31,1.12,0.923,6,3,22,332,7,0,21,0,0
ba2c98ce,6,19,21.35,0.846,4,2,67,327,1,0,21,0,0
a8addf36,0,6,1.85,0.832,8,3,57,113,2,0,21,0,0
a4b1f991,4,25,20.69,0.792,3,1,129,96,3,0,21,0,0
ffa361be,5,19,3.22,0.621,3,4,79,57,3,0,21,0,0
6d204496,0,4,1.93,0.37,6,2,68,10,3,0,21,0,0
b65feea9,0,35,7.99,0.599,4,1,49,360,3,0,21,0,0
e63658c9,0,18,3.18,0.659,7,2,175,301,2,0,21,0,0
25f934bf,4,25,15.66,0.671,5,0,136,1200,3,0,21,0,0
9fd34579,6,13,2.62,0.599,2,3,150,1025,4,0,21,0,0
b64fa54a,0,3,2.02,0.833,4,2,35,145,4,0,21,0,0
98eeac2b,3,0,2.01,0.862,4,2,180,263,1,0,21,0,0
816bcb9f,1,29,13.03,0.358,7,1,149,521,3,0,21,0,0
cb08587d,8,2,4.38,0.958,2,3,21,341,1,0,21,0,0
a79b44b6,1,3,1.48,0.926,0,1,181,51,4,0,21,0,0
8d244e3e,0,2,0.68,0.972,7,4,192,107,5,0,21,0,0
6e191042,0,3,4.19,0.278,6,3,143,24,5,0,21,0,0
69efafb1,1,7,1.18,0.815,3,1,199,554,2,0,21,0,0
66132e69,1,20,0.47,0.749,4,1,106,167,4,0,21,0,0
50032b35,6,26,11.0,0.866,4,1,171,46,3,0,21,0,0
4140752c,3,35,0.86,0.666,2,0,156,200,2,0,21,0,0
afd380c4,9,11,0.47,0.793,6,1,11,173,5,0,21,0,0
175a81ec,0,33,2.85,0.836,6,1,109,79,3,0,21,0,0
6e8f75a1,0,2,2.39,0.668,4,4,199,21,2,0,21,0,0
5f65c8ce,6,9,1.27,0.598,0,1,163,200,2,0,21,0,0
0f5ae9d3,1,3,4.22,0.719,4,2,85,132,3,0,21,0,0
8fca7b6a,3,32,2.4,0.703,1,0,180,266,1,0,21,0,0
692ac139,2,2,37.3,0.463,2,1,41,132,2,0,21,0,0
f0ede303,5,14,2.69,0.601,8,4,127,344,0,0,21,0,0
ea74bb18,12,17,0.82,0.936,2,3,160,144,5,0,21,0,0
49a214ae,4,10,4.62,0.782,5,1,99,148,3,0,21,0,0
1a85910d,0,1,5.06,0.623,3,0,138,376,5,0,21,0,0
279c658a,0,8,2.3,0.571,2,3,42,92,5,0,21,0,0
d8e7012f,0,7,0.53,0.988,9,1,38,25,4,0,21,0,0
8e676a01,3,0,18.2,0.822,5,1,120,5,1,0,21,0,0
47503f1d,0,18,0.83,0.752,3,1,68,253,6,0,21,0,0
6dda4f8d,0,24,8.78,0.692,2,0,94,174,1,0,21,0,0
c4767556,3,55,12.89,0.572,5,2,40,219,3,0,21,0,0
accb461a,15,3,2.36,0.811,7,3,87,43,4,0,21,0,0
9be71737,0,0,8.74,0.797,3,0,70,26,4,0,21,0,0
b18753e6,1,1,9.62,0.745,5,1,102,2,4,0,21,0,0
45f50c52,0,9,1.02,0.667,3,2,150,77,0,0,21,0,0
ebe9e207,0,25,16.75,0.698,5,4,180,160,3,0,21,0,0
2e709838,0,25,4.77,0.494,3,1,79,89,5,0,21,0,0
a847bce7,2,23,0.31,0.903,4,3,145,103,0,0,21,0,0
bdb025ff,0,18,4.13,0.538,3,2,162,422,2,0,21,0,0
177d6e7e,1,9,1.8,0.806,5,2,94,77,1,0,21,0,0
604e46cb,5,0,5.42,0.71,1,7,124,129,3,0,21,0,0
284bf962,0,6,1.64,0.553,7,0,58,275,3,0,21,0,0
530ac1c7,1,21,1.65,0.859,5,2,56,90,6,0,21,0,0
98a21f1c,10,13,1.06,0.703,7,3,40,175,2,0,21,0,0
27d415b6,4,9,4.25,0.897,3,2,118,356,2,0,21,0,0
0cbd3c03,3,2,5.88,0.626,3,1,125,537,2,0,21,0,0
716fda0a,5,1,3.31,0.871,7,2,9,28,1,0,21,0,0
9b69554d,1,14,2.4,0.838,2,1,141,470,1,0,21,0,0
372f871a,2,23,3.69,0.68,2,4,17,121,3,0,21,0,0
585d3f86,0,0,10.62,0.668,7,1,12,53,1,0,21,0,0
ad9fb00d,2,1,1.06,0.873,3,4,124,110,5,0,4,1,0
86e52753,1,22,0.76,0.852,3,3,168,704,1,0,21,0,0
3873e57f,11,3,0.89,0.888,9,0,5,122,2,0,21,0,0
0e0630cd,6,1,0.55,0.751,4,2,184,71,1,0,21,0,0
f200c261,3,2,1.09,0.573,3,2,82,180,1,0,21,0,0
c3a00c6f,2,4,11.65,0.791,5,0,169,49,4,0,21,0,0
1eb74b56,8,3,0.51,0.847,1,2,28,14,1,0,21,0,0
6e3f683a,3,12,2.52,0.815,1,2,57,24,6,0,21,0,0
88575117,5,4,6.91,0.317,5,2,76,24,2,0,21,0,0
8f0881ee,8,6,3.36,0.784,1,2,137,29,1,0,21,0,0
5aaab32f,3,1,8.67,0.716,2,5,48,26,2,0,21,0,0
bdf66ba5,4,15,1.75,0.527,5,2,143,184,2,0,21,0,0
75b27455,0,6,1.93,0.919,2,2,79,36,5,0,21,0,0
5024bdc6,4,2,2.16,0.646,5,1,59,76,3,0,21,0,0
67884209,0,18,6.1,0.731,3,1,21,408,1,0,21,0,0
4a1dab32,2,2,66.9,0.47,4,3,41,115,2,0,21,0,0
f758dce2,8,11,3.29,0.469,4,2,161,198,5,0,21,0,0
f296d9f0,1,6,2.56,0.534,7,3,45,34,5,0,21,0,0
b08a4895,4,7,1.15,0.448,4,2,188,38,1,0,21,0,0
6fcc57dd,0,7,22.52,0.307,5,1,156,7,5,0,21,0,0
6f887f28,1,17,2.17,0.679,3,3,131,33,1,0,21,0,0
1422373f,5,12,1.68,0.887,3,1,138,58,3,0,21,0,0
beed10b6,11,13,2.64,0.543,5,3,91,35,2,0,21,0,0
c77444cb,11,0,24.65,0.269,2,1,84,16,1,0,21,0,0
a21b0307,0,2,1.79,0.891,3,1,104,23,2,0,21,0,0
31a3ac4d,0,0,3.23,0.637,2,1,50,111,7,0,21,0,0
59e1ac09,19,1,0.21,0.964,4,3,27,41,2,0,21,0,0
a53bc024,2,4,9.76,0.464,5,2,67,81,4,0,21,0,0
1a5165ca,4,21,2.42,0.857,4,1,188,126,6,0,21,0,0
2c6a6e9a,1,9,9.05,0.841,3,2,56,211,3,0,21,0,0
c257cf73,0,3,6.67,0.792,4,1,49,7,5,0,21,0,0
f387e1bd,3,6,3.95,0.62,6,1,158,289,7,0,21,0,0
76c5a0dc,2,11,2.02,0.638,2,3,43,177,4,0,21,0,0
9458054e,0,7,3.56,0.541,1,1,31,15,1,0,21,0,0
e1cde87f,4,5,0.76,0.715,1,2,104,372,0,0,21,0,0
fc8d5b93,0,46,4.25,0.908,3,2,143,456,2,0,21,0,0
f891b0c3,2,0,6.1,0.85,3,1,7,11,3,0,21,0,0
70944bdb,0,19,3.63,0.944,2,3,59,58,4,0,21,0,0
a1a27485,7,0,3.45,0.463,2,4,47,295,1,0,21,0,0
97674900,3,10,1.7,0.425,4,0,5,248,3,0,13,1,0
12fe28bf,12,26,2.78,0.644,2,0,108,36,1,0,21,0,0
09a0a0f6,4,6,0.99,0.584,2,3,72,42,3,0,21,0,0
497de16d,3,7,1.82,0.617,3,3,66,83,5,0,21,0,0
fa34d2e8,16,11,32.18,0.794,1,4,171,119,3,0,12,1,1
98159d6c,0,4,3.66,0.528,2,4,175,173,2,0,21,0,0
949077c2,11,0,5.66,0.433,4,1,119,82,3,0,21,0,0
bd29ede9,2,2,3.23,0.738,2,2,25,111,2,0,21,0,0
e8b77f7b,6,2,3.57,0.542,3,2,83,247,2,0,21,0,0
30307633,4,7,3.85,0.792,9,2,57,6,3,0,21,0,0
80599b93,4,13,2.55,0.888,4,2,195,52,4,0,21,0,0
73557b9d,0,5,6.38,0.599,2,1,3,224,4,0,21,0,0
d65e59dd,0,30,1.51,0.754,9,1,3,406,4,0,21,0,0
15969802,6,2,0.65,0.516,6,1,164,129,7,0,21,0,0
0a0537f0,0,2,4.12,0.843,4,4,197,136,3,0,21,0,0
fdb1429e,2,7,11.36,0.445,4,2,192,20,2,0,21,0,0
9c1c3517,6,3,1.63,0.77,5,1,28,106,4,0,21,0,0
eafde7d9,7,0,7.87,0.711,3,1,14,136,5,0,21,0,0
c6435300,8,9,6.96,0.604,4,2,91,49,2,0,21,0,0
0d67d38e,1,34,18.47,0.558,4,0,38,56,2,0,21,0,0
55ab946d,2,7,25.79,0.463,0,1,177,85,4,0,21,0,0
8ed6ad5e,1,0,6.29,0.721,3,0,30,3,2,0,21,0,0
4082cbb9,1,3,2.91,0.872,5,0,75,69,4,0,21,0,0
f6e39356,5,7,0.56,0.739,6,3,54,42,2,0,21,0,0
267eddce,7,9,9.72,0.592,4,4,124,71,2,0,21,0,0
a9e27ba9,1,11,11.52,0.837,6,0,141,22,4,0,21,0,0
4f6b58c8,6,39,2.5,0.434,3,3,89,398,6,0,21,0,0
a981b098,10,22,4.89,0.5,6,1,2,162,2,0,21,0,0
b576255e,0,13,1.07,0.403,2,1,4,204,4,0,21,0,0
8f158449,1,8,1.72,0.713,1,1,139,280,5,0,21,0,0
54170a17,3,11,0.78,0.691,6,2,94,124,2,0,21,0,0
b3ecb951,1,5,4.46,0.895,4,0,153,16,1,0,21,0,0
ff4625af,5,2,2.14,0.868,2,1,114,138,0,0,21,0,0
17ec889c,5,8,13.13,0.579,2,2,170,159,3,0,21,0,0
822c4d32,0,3,4.3,0.579,3,1,123,246,1,0,21,0,0
4f11d8dc,0,21,4.9,0.888,1,1,65,101,4,0,21,0,0
577bc55a,3,2,3.36,0.514,3,0,59,24,5,0,21,0,0
31274148,9,12,18.87,0.465,6,4,103,60,4,0,21,0,0
27aa7cbc,11,4,16.4,0.735,1,3,103,81,3,0,21,0,0
c9c23e69,9,17,2.75,0.869,3,1,168,186,2,0,21,0,0
8a2e6a93,6,2,4.61,0.756,2,3,153,152,3,0,21,0,0
86cac6f4,2,12,15.74,0.565,0,1,30,79,3,0,21,0,0
e05b46c5,21,4,0.91,0.761,2,3,25,775,2,1,17,1,1
98e52499,7,7,4.63,0.795,5,1,114,167,0,0,21,0,0
2e4bebc4,1,0,2.26,0.479,2,1,135,48,5,0,21,0,0
9feefdff,3,3,16.77,0.399,5,2,41,19,3,0,21,0,0
b89f72f3,5,9,5.95,0.458,2,0,160,29,2,0,21,0,0
5d42b9e9,2,10,0.49,0.8,3,1,24,50,0,0,21,0,0
f836f571,1,0,2.1,0.649,2,1,121,31,2,1,12,1,0
c09cb506,5,4,15.55,0.823,4,2,48,37,2,0,21,0,0
3be79df4,3,14,8.86,0.84,4,1,127,60,3,0,21,0,0
f7315749,1,6,1.05,0.793,5,3,110,34,2,0,21,0,0
e76adca9,7,1,1.13,0.902,5,3,191,408,3,0,21,0,0
ada58417,3,1,3.62,0.797,4,3,123,15,4,0,21,0,0
70cafdd8,5,8,3.13,0.482,3,4,15,133,4,0,21,0,0
c7332304,14,1,2.5,0.549,3,2,121,95,4,0,21,0,0
6b2d5b09,1,24,2.13,0.753,2,1,131,726,1,0,21,0,0
331f63fb,3,5,1.74,0.908,5,1,95,21,4,0,21,0,0
df7d0dd7,7,2,39.69,0.564,1,1,115,91,4,0,21,0,0
7b07fd31,3,15,2.22,0.512,1,1,62,628,4,0,21,0,0
ef2ddcc4,0,26,1.61,0.968,7,1,41,361,0,0,21,0,0
8412a335,0,6,5.79,0.647,3,2,138,305,1,0,21,0,0
1578d709,3,2,2.97,0.753,3,3,112,53,2,0,21,0,0
73069588,13,7,1.2,0.763,6,1,124,33,4,0,21,0,0
d4bf7a4b,2,0,2.52,0.66,3,1,2,198,2,0,21,0,0
e916da57,3,31,3.11,0.738,3,1,7,477,2,0,21,0,0
e27718c5,7,31,5.33,0.387,3,2,97,146,3,0,21,0,0
6a36af18,1,37,4.68,0.731,6,0,181,152,1,0,21,0,0
5fbbf0b1,6,4,1.09,0.757,7,1,114,59,4,0,21,0,0
14e4180c,1,13,6.49,0.673,4,2,39,264,2,0,21,0,0
519554e3,0,12,8.86,0.755,4,3,190,37,4,0,21,0,0
b6f6dbf1,5,2,1.02,0.721,2,0,79,70,1,0,21,0,0
25637cc3,3,0,1.41,0.858,7,0,111,99,4,0,21,0,0
eada79a3,4,5,2.74,0.741,3,4,64,127,5,0,21,0,0
d4c3a832,11,15,4.23,0.514,2,2,186,49,1,0,21,0,0
781799ff,9,3,4.41,0.665,3,0,100,21,1,0,21,0,0
e7e646c7,1,8,3.17,0.713,7,3,63,169,3,0,21,0,0
3735262d,1,9,0.69,0.625,1,2,120,61,3,0,21,0,0
f0b2a5d1,1,9,10.11,0.533,7,4,10,156,0,0,21,0,0
6c5a6c93,0,0,1.12,0.966,4,0,91,30,3,0,21,0,0
3cd5fd7f,3,8,14.67,0.801,5,5,157,118,2,0,21,0,0
3d0a5f0c,3,11,11.99,0.619,2,2,119,136,4,0,21,0,0
9f708368,7,3,0.98,0.865,4,1,7,9,4,0,21,0,0
d6312a80,0,10,4.89,0.675,5,3,55,73,1,0,21,0,0
893ad232,5,3,14.84,0.505,5,3,36,25,2,0,21,0,0
93364f7e,8,9,6.35,0.779,9,2,31,11,1,0,21,0,0
4a90cd0c,0,13,0.51,0.932,3,1,151,828,1,0,21,0,0
5a5226e6,4,6,3.19,0.612,1,1,161,70,3,0,21,0,0
2ff3cde4,9,22,8.31,0.485,4,0,168,298,9,0,21,0,0
8603156a,2,13,21.1,0.472,2,2,34,52,2,1,3,1,1
f4124360,5,13,2.86,0.516,5,3,167,205,2,0,21,0,0
c9525185,0,1,0.53,0.673,5,1,103,257,4,0,21,0,0
0534a101,5,4,36.85,0.608,6,0,41,162,4,0,21,0,0
0b251279,5,0,2.9,0.909,3,1,31,114,3,0,21,0,0
5f90bed6,0,3,16.26,0.558,4,2,39,95,1,0,21,0,0
5b6a8102,3,7,2.5,0.57,2,2,63,77,4,0,21,0,0
3dba6da8,0,28,6.08,0.578,5,2,101,477,0,0,21,0,0
1a89b71e,0,13,1.56,0.834,6,4,137,319,3,0,21,0,0
c1b5b5ca,5,0,1.6,0.779,1,1,132,603,0,0,21,0,0
5a304528,0,1,24.3,0.671,3,0,121,23,7,0,21,0,0
a48e40f1,5,11,9.33,0.837,4,1,131,236,10,0,21,0,0
af475b49,21,22,3.22,0.831,2,2,56,501,4,0,21,0,0
7a8104de,0,12,9.28,0.726,8,2,118,35,3,0,21,0,0
2285b2ef,5,13,1.58,0.951,5,3,25,12,4,0,21,0,0
f1901b7e,3,30,3.33,0.606,7,3,149,243,2,0,21,0,0
339b77a8,1,7,3.72,0.797,5,1,132,153,2,0,21,0,0
e2c328aa,6,21,1.44,0.602,3,1,55,331,0,0,21,0,0
4f612217,7,1,1.25,0.504,3,1,140,27,0,0,21,0,0
d0be73ee,1,0,0.42,0.646,6,2,147,285,5,0,21,0,0
095ffa81,1,0,1.15,0.404,6,1,89,40,3,0,21,0,0
493e904d,2,1,24.8,0.601,1,1,25,32,1,0,21,0,0
0c3ce284,1,0,0.47,0.575,10,1,168,32,4,0,21,0,0
45f18619,11,28,3.2,0.87,3,2,2,303,0,0,21,0,0
6fdc0bad,1,8,3.93,0.889,7,4,26,196,2,0,21,0,0
7092947d,0,17,2.52,0.758,2,2,160,133,1,0,21,0,0
56cb1ab0,5,24,8.69,0.793,3,3,147,80,6,0,21,0,0
b12b6680,1,82,2.45,0.63,8,1,80,377,2,0,21,0,0
cc1b4157,2,25,9.48,0.585,0,0,125,89,4,0,21,0,0
15260718,0,18,6.07,0.712,5,2,41,305,2,0,21,0,0
6e3c4532,0,5,0.75,0.896,3,1,46,104,1,0,21,0,0
2e326567,0,8,11.91,0.771,1,4,189,85,3,0,21,0,0
1a43db54,0,16,2.35,0.684,4,1,38,111,3,0,21,0,0
4baf0f5e,2,18,0.46,0.867,4,2,102,64,1,0,21,0,0
b7b8c1a5,0,42,5.58,0.427,3,3,193,247,7,0,21,0,0
71a3fad2,11,13,2.42,0.837,3,1,15,125,6,0,21,0,0
ba108217,12,5,19.92,0.539,4,2,162,47,2,1,1,1,0
9d66e815,0,57,11.08,0.387,4,2,136,413,2,0,21,0,0
a3b442bd,1,28,1.23,0.847,4,2,68,87,5,0,21,0,0
0eaf04b5,7,7,9.43,0.711,3,0,4,141,3,0,21,0,0
67fd64c4,3,17,1.54,0.755,3,1,92,426,5,0,21,0,0
bff9507d,8,19,0.54,0.865,4,3,42,176,3,0,21,0,0
07f8d4f0,3,2,1.69,0.922,3,2,62,22,4,0,21,0,0
ad973b67,0,32,0.77,0.541,3,1,34,505,3,0,21,0,0
20509c62,3,1,3.27,0.909,4,1,15,177,4,0,21,0,0
a52964ff,0,5,27.76,0.814,1,2,53,73,1,0,21,0,0
f31046dc,0,3,3.62,0.584,6,2,52,26,3,0,21,0,0
2747b93c,5,16,5.52,0.426,1,3,98,284,2,0,21,0,0
5ef787b8,6,1,1.1,0.629,2,5,95,174,3,0,14,1,0
13aec376,0,1,1.83,0.626,3,1,97,137,5,0,21,0,0
5df06e8c,0,38,6.05,0.751,4,0,127,403,4,0,21,0,0
